Age,Income,Debt,Credit_Utilization,Loan_Amount,Loan_Duration,Previous_Defaults,Payment_History,Employment_Length,Num_Credit_Cards,Monthly_Expenses,Existing_Loans,Credit_History_Length,Savings,Creditworthy
32,56040.41,14592.96,0.5818,19843.22,60,0,72.39,5.1,3,2761.23,1,5.5,2929.3,1
52,57543.48,7641.52,0.1824,26102.84,36,1,99.56,5.6,7,2776.26,4,10.8,22092.99,1
69,66164.64,0.0,0.3798,37657.07,12,0,77.66,2.0,7,3607.03,2,30.7,10900.46,1
22,51547.47,16415.67,0.2738,14195.22,12,0,89.64,0.1,4,2903.34,4,3.2,30802.3475,1
22,73863.87,33802.71,0.6278,23028.75,60,0,83.98,9.2,9,3635.99,1,2.8,421.91,1
37,63918.96,25166.5,0.8433,30043.94,48,1,68.1,26.7,5,3069.03,3,13.4,4324.21,1
32,42860.73,23932.51,0.6306,10670.96,36,0,80.01,10.1,8,2356.62,1,5.4,5250.92,1
35,81702.25,16964.82,0.5417,21780.53,24,0,63.1,2.5,5,2399.17,4,6.9,4036.31,1
64,27834.86,17876.19,0.6657,38723.25,24,1,88.35,2.2,2,767.67,4,11.2,2927.99,0
19,53156.68,0.0,0.0394,16597.5,60,0,80.76,16.1,2,2582.88,2,0.4,6124.48,1
46,74338.35,21100.08,0.1304,30683.47,12,0,64.9,22.3,5,2625.89,4,15.1,11327.35,1
30,40538.54,10365.28,0.103,18588.63,48,0,90.67,4.7,4,1586.71,3,8.3,2006.87,1
21,61191.11,9386.18,0.1062,37995.87,36,0,92.18,3.6,9,2769.6,1,0.4,15647.11,1
59,65866.79,12413.94,0.2653,3545.32,36,1,89.35,3.6,5,3734.13,4,31.3,2417.8,1
62,37789.52,12143.96,0.5314,20649.56,36,0,73.16,1.1,2,2044.98,2,11.9,30802.3475,1
27,53550.45,9258.92,0.1224,5211.45,24,0,88.93,6.5,7,2648.94,3,2.2,15193.26,1
48,51869.92,15110.98,0.9264,12991.23,48,1,83.11,0.9,9,2041.45,0,11.4,3920.49,1
58,43965.24,10533.78,0.8472,12931.81,60,0,81.76,1.2,1,2260.84,1,21.8,8797.15,1
25,101033.5,15802.58,0.9622,17330.44,24,0,85.95,5.6,6,3131.5,3,3.5,4828.6,1
20,39737.87,3102.58,0.0517,8117.09,12,0,85.2,10.2,8,2063.22,1,0.6,30802.3475,1
65,75098.61,13287.54,0.8444,19282.6,48,0,91.97,5.5,3,3067.16,0,36.2,6494.96,1
63,47143.98,6229.64,0.7977,24604.67,12,0,99.44,3.2,4,1589.64,1,23.3,11371.89,1
26,33267.28,9868.41,0.8941,4680.97,36,0,89.05,5.9,4,1345.85,0,5.4,10128.66,1
47,57056.28,16147.19,0.5274,13650.68,24,1,77.67,3.0,6,2926.39,0,21.5,3589.66,1
28,67981.87,2168.02,0.7821,45409.92,48,0,78.47,5.3,9,3189.26,4,3.8,4852.71,1
52,73410.19,8420.74,0.0603,23292.37,24,0,61.17,7.6,9,2170.42,3,8.9,6991.25,1
54,86245.3,19551.72,0.0844,2000.0,48,0,66.4,0.1,9,4144.01,0,19.7,2851.65,1
59,108025.5475,3694.58,0.1262,5995.34,36,0,69.13,1.2,8,4929.34625,4,13.8,2214.81,1
30,60010.28,29222.94,0.9065,22259.04,48,0,99.61,6.1,6,1801.62,3,4.4,30802.3475,1
53,41738.16,24635.26,0.0699,21006.66,36,0,90.52,2.6,3,1129.2,0,6.9,3328.02,1
30,64057.49,11043.78,0.1081,14125.57,24,0,65.66,3.7,6,1722.47,4,8.1,4211.59,1
29,49675.74,8702.32,0.9218,41933.15,24,1,79.93,5.8,6,1278.81,2,7.1,17211.58,0
54,73519.32,16615.52,0.1152,46187.29,24,0,68.54,3.7,4,1881.88,2,19.7,15318.15,1
27,29056.71,3420.3,0.8624,17356.17,36,0,71.9,9.1,4,1506.04,1,3.3,1690.51,1
26,102366.69,0.0,0.7835,28729.57,12,0,84.18,2.4,7,4929.34625,2,6.2,1758.14,1
69,72120.96,11325.32,0.0495,29231.66,12,0,83.96,5.9,2,4066.58,4,17.9,1852.52,1
24,21319.92,13927.61,0.0314,30558.73,48,0,94.87,2.8,2,785.87,2,3.2,8378.58,1
19,40819.42,15755.42,0.5337,13599.15,24,1,66.58,3.8,9,1985.03,3,0.2,17288.36,1
40,71321.62,10082.08,0.9872,39394.49,12,0,79.9,0.6,4,2759.84,4,4.4,13328.87,1
56,78526.88,25191.57,0.8713,19314.03,60,0,83.95,8.9,3,3429.81,1,29.2,4882.06,1
57,29555.25,3038.88,0.3138,24219.92,24,0,97.22,1.9,2,1171.31,4,23.8,8730.35,1
56,69260.52,5893.9,0.3886,20020.44,60,0,80.66,1.8,8,2690.2,4,4.5,12190.85,1
38,16053.2,18893.09,0.3901,18603.14,12,0,73.63,3.4,1,532.66,4,10.9,107.32,1
40,53213.28,5706.82,0.7295,22784.04,36,1,71.69,3.5,1,2360.93,2,2.9,17326.19,1
46,77240.94,5397.44,0.3443,8141.14,60,1,68.64,2.7,5,2603.84,4,17.4,15321.55,1
31,43969.69,15986.84,0.1548,2000.0,60,0,98.49,0.5,8,1304.7,1,1.8,13422.19,1
43,24861.55,6571.82,0.7422,17866.2,24,0,84.12,7.0,4,1242.83,1,8.9,30802.3475,1
68,57924.3,13935.32,0.4589,11195.72,48,0,72.14,0.3,8,2695.03,2,18.2,81.8,1
22,42905.62,9401.15,0.0852,25475.04,36,1,89.8,0.8,9,1491.88,1,2.1,17405.77,1
48,67591.17,8106.69,0.7843,24337.9,24,1,71.57,3.1,1,3110.14,2,7.5,6319.95,1
42,37293.47,0.0,0.5836,20134.8,24,0,80.15,2.2,5,965.24,0,14.0,14219.17,1
48,39547.26,16116.51,0.4896,34815.75,12,0,61.04,1.6,6,2291.58,3,14.3,307.42,1
67,14579.95,5022.48,0.6699,19937.72,48,1,93.86,4.1,7,448.88,4,16.4,605.55,1
37,58398.89,13654.06,0.5053,5418.49,48,0,98.26,3.7,9,3292.93,1,12.2,1346.13,1
61,51781.9,10903.16,0.6455,17763.56,36,2,94.63,2.8,3,1412.42,1,22.5,2045.9,1
34,31232.31,13347.94,0.8601,31709.68,36,0,66.84,7.5,3,1518.1,0,11.7,1522.05,0
62,58875.97,13802.6,0.6112,2000.0,48,0,93.01,3.4,8,1907.83,4,20.4,4159.37,1
19,75541.41,16549.03,0.6564,19059.64,60,0,73.88,19.3,2,4319.11,2,0.3,3693.36,1
42,50688.64,9177.93,0.6116,25754.62,60,0,97.45,8.1,6,1799.78,0,2.5,2434.89,1
30,60363.34,24941.57,0.5306,46522.42,24,0,71.96,0.6,5,1588.72,4,6.0,1661.54,1
56,60466.22,220.8,0.1785,32082.58,48,0,63.58,1.6,2,1579.22,4,27.8,11232.07,1
45,30913.4,13187.27,0.339,21326.16,24,0,94.12,3.8,2,1654.44,2,5.2,6463.75,1
59,96131.72,21689.85,0.6892,25207.59,60,0,64.67,3.2,1,2626.55,0,32.2,30340.18,1
23,45583.0,18814.18,0.427,2000.0,36,1,81.66,0.2,2,2397.64,0,2.8,17383.01,1
20,68122.32,7201.32,0.408,9502.78,48,1,75.04,3.8,2,2043.91,3,0.5,13942.98,1
52,70384.31,8534.04,0.7541,26509.56,12,0,90.27,4.6,6,2407.68,2,25.9,896.2,1
35,52208.1,6945.66,0.0155,21611.67,24,0,89.96,3.1,2,3012.81,3,13.5,23985.78,1
28,67135.9,19793.82,0.6754,22887.41,48,2,91.05,10.1,3,3300.75,4,1.2,30802.3475,1
37,59916.38,9080.61,0.4894,20341.15,12,0,62.53,4.1,4,1789.45,3,14.6,753.9,1
22,26647.2,17040.98,0.3792,19949.09,24,0,94.34,7.7,3,906.38,2,1.1,18211.61,1
36,48354.55,17114.41,0.3437,21029.31,60,1,78.65,4.4,1,1975.71,4,11.1,5454.03,1
39,42748.98,33947.15,0.1794,9439.65,24,0,68.77,12.0,3,2329.91,0,6.2,3834.53,1
36,45765.1,17506.01,0.3376,17710.73,36,0,71.96,1.2,9,2228.8,3,7.5,11318.18,1
64,28919.94,8510.85,0.3936,7558.95,24,0,96.11,8.9,6,1393.04,0,13.3,3794.64,1
33,77528.67,3318.8,0.4387,13804.04,24,0,60.24,3.0,3,2868.53,0,9.1,1169.84,1
41,87039.85,12793.18,0.6689,31959.05,48,0,92.07,6.0,2,4074.17,2,15.2,11976.31,1
58,74560.06,14047.31,0.4545,18192.48,48,0,96.96,4.2,9,2293.67,3,24.5,10678.81,1
21,80410.58,0.0,0.7904,25958.39,60,0,70.0,0.6,6,3536.06,1,2.3,15530.27,1
32,48107.3,9289.17,0.6369,21152.95,36,0,92.88,2.9,2,2101.02,0,2.8,8225.14,1
42,42274.86,17378.82,0.1958,16151.08,36,1,66.44,5.6,9,2026.11,2,12.1,16005.29,1
61,39428.26,10741.15,0.2816,9914.31,60,1,60.65,11.4,6,1304.67,1,32.8,73.16,1
52,67881.3,22748.99,0.0877,15999.44,12,1,84.18,1.2,2,1961.28,4,14.4,14647.76,1
31,59541.26,2533.15,0.9368,21831.78,24,1,85.85,2.2,7,3408.34,1,9.4,5758.9,1
66,53455.57,20415.06,0.8788,25801.53,48,0,66.01,2.2,2,1609.36,2,5.2,8487.87,1
36,80902.97,22311.12,0.0931,21223.37,60,1,80.5,3.7,7,2931.74,4,13.7,22035.45,1
55,63098.83,22651.97,0.5726,26494.8,60,1,75.42,9.9,6,3409.67,0,5.0,14942.49,1
53,38226.85,2473.15,0.9512,4798.3,48,0,63.05,2.5,7,1712.99,4,4.9,10523.97,1
24,41381.82,17516.42,0.7422,28666.63,48,1,80.31,0.8,6,1331.51,3,2.1,1589.36,0
47,68639.87,9649.97,0.492,8717.44,12,0,83.41,3.5,4,2813.73,0,19.9,2905.18,1
36,75834.66,3750.86,0.2463,29835.05,36,1,68.69,0.2,1,4021.43,0,2.9,4280.35,1
66,66033.6,11689.06,0.2835,25024.06,48,0,89.59,2.1,4,3828.27,4,36.0,27145.2,1
42,92937.77,7760.18,0.7315,2000.0,60,1,62.9,3.6,1,4315.72,1,6.1,14879.4,1
33,87700.14,22366.0,0.775,27369.63,24,0,82.04,3.6,6,2933.74,3,2.0,6942.6,1
64,63820.72,19104.51,0.5281,29950.97,12,1,72.14,8.6,5,3324.05,3,22.8,14229.2,1
57,38228.39,5780.44,0.1285,32578.78,24,0,77.44,8.1,4,1986.26,2,26.5,3052.44,1
68,28800.25,9206.23,0.9252,12314.02,24,0,95.74,1.7,8,1573.65,0,39.0,1623.11,1
25,47252.37,11954.42,0.8379,21794.11,36,0,86.8,1.8,2,1395.92,2,1.9,8839.89,1
35,70064.27,14420.76,0.1477,26944.49,24,1,65.96,20.0,7,2604.29,2,11.8,5532.2,1
45,91532.94,23051.03,0.0656,27363.27,60,0,95.45,2.5,6,3000.94,2,5.4,6141.1,1
33,63348.94,20526.26,0.5352,24095.21,60,0,74.91,0.8,5,2040.41,3,9.4,1862.93,1
69,78374.46,15411.14,0.2885,15733.64,48,0,73.65,5.3,8,2913.86,2,6.3,4526.48,1
36,50093.85,12914.81,0.2876,29879.44,36,0,80.06,1.4,1,1331.72,4,6.7,30802.3475,1
59,67455.38,813.17,0.0955,29938.2,48,0,68.21,4.6,9,3593.16,3,27.4,822.0,1
34,71467.14,25335.98,0.9443,18457.22,24,0,96.57,8.6,9,3815.91,4,3.0,30802.3475,1
62,15408.11,11423.23,0.8236,12164.45,60,1,78.72,1.0,8,869.71,3,22.9,9342.01,0
30,46731.22,27438.72,0.1216,12720.97,48,0,75.75,3.0,9,1277.79,0,8.2,5321.42,1
24,73994.01,16568.87,0.8691,33648.18,60,0,66.84,2.4,5,3258.99,2,1.5,19.67,1
44,60489.37,31202.27,0.6793,29506.78,48,1,92.11,37.0,2,1525.27,2,17.2,5749.24,1
27,31069.7,19850.57,0.3289,19799.6,12,2,98.11,6.2,4,1387.53,0,2.8,5952.01,1
51,12000.0,3543.84,0.8638,18008.27,36,0,94.78,0.4,2,338.99,0,12.6,2690.09,1
53,47684.39,10084.68,0.5961,2318.13,48,0,66.46,1.3,2,1806.0,1,21.9,19484.61,1
42,53568.29,13646.92,0.8417,19155.99,24,0,90.06,0.9,5,1917.45,2,16.2,4708.21,1
23,37321.54,8009.74,0.4699,8088.85,60,0,68.17,0.1,1,1344.63,1,1.6,1177.79,1
41,57861.7,11983.51,0.5006,21589.99,60,1,61.55,1.9,5,1816.45,3,5.8,18502.59,1
35,65127.73,4064.49,0.2952,31852.47,36,2,79.38,2.0,1,1855.43,4,8.4,10683.86,1
40,68413.74,15045.77,0.3899,10195.48,36,0,86.82,1.3,3,1747.34,3,11.1,531.42,1
23,12000.0,16899.3,0.5664,22385.87,12,0,64.97,4.0,7,600.38,0,0.8,761.16,0
46,54915.35,6967.12,0.9381,29977.8,48,0,84.22,1.2,8,1594.72,1,13.9,30802.3475,1
42,48907.55,30522.03,0.5981,22202.95,12,0,93.75,14.2,1,2681.41,4,13.1,20218.8,1
34,66443.46,15508.11,0.1544,14760.17,48,0,68.36,6.6,9,3063.8,2,2.7,21375.61,1
63,64784.68,8466.07,0.0169,20103.86,48,0,77.11,0.6,6,1881.23,1,30.2,1017.93,1
41,64437.4,1963.69,0.844,29572.49,36,0,79.95,1.6,9,2830.79,0,10.4,1314.2,1
28,47331.64,15479.54,0.367,22625.78,36,0,93.25,3.4,2,1338.05,0,5.2,30802.3475,1
43,48447.33,12916.09,0.3187,19966.29,48,0,90.86,1.1,2,2039.36,1,11.6,30802.3475,1
68,40433.41,21264.33,0.7947,31561.43,36,0,90.77,0.6,6,2166.72,1,21.9,6299.65,1
51,70363.88,13853.04,0.9365,25149.18,48,0,87.16,1.3,1,2226.27,0,10.2,13124.62,1
45,36590.22,5450.25,0.7431,7970.98,36,0,84.71,6.3,2,2052.74,4,9.6,13333.26,1
20,72000.73,28365.75,0.1804,26314.13,24,1,80.36,3.6,5,2726.92,3,1.2,30802.3475,1
28,59157.06,18485.0,0.3936,29495.59,48,0,74.78,0.3,6,1909.12,0,5.4,15134.84,1
55,54099.11,12967.13,0.7542,7626.84,60,0,80.53,2.2,5,2256.93,3,19.4,3864.21,1
31,41865.79,16317.11,0.8988,2000.0,24,0,94.15,0.5,3,2259.73,3,8.6,10727.92,1
68,27889.16,18792.34,0.9886,9580.67,12,0,82.82,1.7,6,948.76,4,23.8,6611.21,1
43,42046.94,3569.15,0.5113,18975.0,36,0,99.42,0.9,9,1292.69,1,7.8,5838.08,1
65,48399.86,16261.55,0.8161,30097.88,12,1,65.7,1.2,4,2241.87,1,24.2,6442.7,0
38,12000.0,11399.01,0.0557,11090.48,60,1,77.65,7.5,3,576.89,1,12.9,23082.86,1
56,51052.9,19058.4,0.2901,25551.2,36,0,68.01,7.7,7,1398.9,0,27.3,4155.72,1
47,73487.15,9078.54,0.3741,2000.0,12,0,74.6,6.6,8,2456.49,2,12.9,10816.9,1
25,66344.36,10162.39,0.966,21803.07,24,0,91.59,5.8,8,1922.67,2,2.5,30802.3475,1
68,45075.88,28302.97,0.0133,15932.6,12,0,92.99,1.4,9,2194.71,2,34.7,4025.44,1
37,55938.73,24847.3,0.3119,40985.99,36,0,61.27,2.9,7,2384.12,4,7.5,11960.47,1
65,43876.71,0.0,0.9218,2000.0,24,0,98.13,3.1,6,2406.15,4,36.4,1494.76,1
49,57975.21,24254.1,0.3105,19854.99,60,0,94.87,3.8,5,2757.14,2,12.5,19511.67,1
39,85802.16,14410.78,0.2306,2000.0,12,0,96.2,9.7,5,2925.71,1,16.6,17911.69,1
24,74369.98,9334.54,0.7255,14502.92,48,0,75.07,11.0,1,2697.71,1,1.0,2358.11,1
26,65415.89,6942.6,0.7404,2988.45,36,0,79.88,1.2,7,2550.1,2,2.7,1038.94,1
62,45142.3,7407.06,0.4727,43007.89,48,0,66.74,2.8,6,1276.52,1,13.0,1355.97,1
18,69998.77,9560.51,0.938,16444.52,48,0,75.87,0.8,7,3899.7,2,0.0,22678.97,1
46,21262.46,5982.94,0.2087,17889.71,12,0,65.05,5.2,9,1026.93,0,19.6,6614.25,1
25,49952.93,4163.2,0.9051,19572.66,48,0,94.53,4.2,9,2456.38,3,4.3,13811.04,1
21,66674.23,6676.96,0.7504,8677.23,24,0,83.25,9.5,2,3132.86,3,2.2,6676.32,1
52,69808.42,17587.15,0.3708,30552.39,60,0,65.44,3.7,3,2776.36,3,25.2,20576.56,1
20,68397.69,15400.72,0.8008,26401.94,60,0,95.16,7.6,9,2575.03,2,0.5,6265.65,1
62,60896.61,19446.85,0.1405,29179.38,48,1,63.21,1.9,3,2638.61,0,14.9,20210.88,1
57,51085.5,14469.04,0.1384,7820.38,36,0,97.08,5.9,4,2533.28,4,5.2,3151.61,1
24,65759.52,4546.57,0.9213,31353.15,48,2,64.23,0.2,5,2424.5,3,1.9,657.37,0
44,35942.78,18955.53,0.1029,30198.41,36,0,88.72,0.8,6,1489.35,1,15.6,3380.8,1
18,38106.45,6962.49,0.014,17676.07,60,0,85.81,3.0,2,1781.4,2,0.0,9590.44,1
44,56234.69,20172.91,0.3912,28950.21,24,0,91.31,10.9,6,1924.75,2,10.7,19884.4,1
33,58463.95,5672.64,0.1118,22726.72,36,1,82.59,10.8,3,3085.36,4,3.3,3168.45,1
55,18487.7,9500.19,0.8558,4060.0,60,1,74.0,4.6,7,593.75,1,4.9,814.37,0
24,64102.93,12108.87,0.9142,18171.94,12,1,70.98,0.7,9,3445.68,0,1.6,5669.6,1
61,70454.57,20395.24,0.4828,15184.9,48,0,97.82,5.7,5,1772.49,3,6.8,26668.49,1
40,53454.3,16407.98,0.427,20854.19,36,0,77.65,1.0,8,2483.31,0,17.5,5697.55,1
58,102489.33,15160.01,0.5383,30211.26,24,1,93.69,2.2,6,4180.28,1,8.1,3873.31,1
28,41341.3,30085.35,0.2317,3586.59,48,0,88.92,1.9,8,1374.06,1,6.7,11815.36,1
59,47778.26,304.13,0.302,15564.22,60,0,86.25,10.8,4,2705.34,2,14.8,5397.23,1
50,47098.66,6692.98,0.109,11781.63,60,0,98.82,5.9,7,1512.22,0,17.1,12007.73,1
67,53476.25,6350.49,0.4475,12211.09,60,1,82.62,0.4,9,2213.06,4,23.3,1279.04,1
53,48425.5,834.78,0.6095,11768.91,36,0,89.32,9.3,7,2112.47,1,4.9,6117.49,1
54,26863.79,9243.84,0.9216,20681.7,12,1,93.99,2.8,2,1526.94,2,26.4,843.61,1
58,44069.03,20502.15,0.7343,25231.75,12,0,61.84,7.0,5,2038.56,3,29.2,11954.59,1
34,53047.59,10266.82,0.7186,23483.25,60,0,99.85,7.5,9,1454.13,4,4.9,14263.94,1
52,79571.44,12335.98,0.3118,21856.68,48,1,70.49,33.2,1,3093.52,4,6.6,1527.07,1
65,99044.87,1219.56,0.8805,26217.44,24,1,88.1,2.1,4,4929.34625,2,8.0,656.6,1
22,81709.48,8627.8,0.938,43803.26,48,0,98.14,10.0,9,4115.28,4,2.8,5244.85,1
65,39492.42,11306.41,0.9236,21358.91,36,0,90.53,1.7,9,1054.68,4,23.9,17963.06,1
49,41083.81,20139.2,0.048,30211.38,12,0,69.18,3.4,5,1826.01,2,11.2,2592.33,1
20,51813.43,1600.67,0.6023,29641.83,24,1,74.49,2.6,1,1494.14,2,0.7,8574.63,1
69,90691.18,11359.93,0.6404,37777.94,60,1,76.57,5.4,9,2564.83,1,24.6,2063.43,1
64,51691.52,23694.54,0.2992,25605.19,60,1,83.45,26.0,1,2950.13,2,13.4,10584.01,1
52,28449.85,11439.33,0.9826,11556.84,36,0,84.12,1.1,5,1374.69,3,3.9,2147.87,1
69,44976.46,0.0,0.2954,23048.82,36,0,91.52,4.9,3,1287.65,0,19.9,4479.65,1
31,70141.12,25233.41,0.2223,22511.39,36,1,94.39,32.1,1,2544.38,2,9.3,12861.84,1
65,68798.81,20879.18,0.4845,28151.83,36,0,63.58,14.4,4,3278.07,1,31.1,10334.54,1
48,50995.67,21955.18,0.3267,11266.03,60,0,70.93,1.2,1,2814.15,3,22.1,5722.25,1
48,68668.29,1049.73,0.9155,32663.21,60,2,73.75,0.5,1,1869.75,0,17.0,4340.7,1
34,12000.0,27099.65,0.4413,20052.37,36,0,60.53,2.8,6,333.29,2,2.2,22147.58,0
41,57076.58,8813.79,0.4119,28393.79,60,1,76.7,7.2,7,1639.42,1,9.8,1595.72,1
69,72213.71,10924.49,0.6233,23096.73,36,0,74.35,7.8,4,3116.37,0,5.9,6468.18,1
40,38342.73,9377.78,0.0895,21225.91,24,0,81.02,4.7,7,1551.67,0,17.1,6869.43,1
35,38273.23,22575.5,0.7516,22338.56,36,0,64.01,4.8,3,1166.48,1,9.8,4057.55,0
67,17671.04,13561.61,0.763,26719.92,36,0,76.56,0.6,4,757.38,0,5.5,19842.03,0
31,86797.91,18853.93,0.4745,39586.55,24,0,83.9,2.9,5,3160.61,4,10.1,90.66,1
67,40596.92,15607.21,0.9466,2000.0,12,0,92.15,4.3,3,1241.81,3,17.7,18334.87,1
32,59820.87,14239.66,0.5778,25400.03,48,0,90.66,5.8,6,1561.5,4,2.9,2817.62,1
32,67078.34,7425.73,0.6913,20439.68,36,0,76.19,0.5,1,1899.09,0,8.5,152.86,1
23,85241.36,29497.12,0.9159,18228.93,24,0,75.58,5.9,2,3231.75,2,1.0,7292.07,1
44,51922.04,3292.85,0.663,2000.0,24,0,61.5,14.2,7,2187.78,1,6.6,3136.14,1
32,44211.4,18298.03,0.4332,25802.08,60,1,63.31,7.7,5,1435.77,1,2.3,5911.12,1
67,58461.35,18013.25,0.0343,18750.29,36,1,94.9,4.9,5,2982.36,3,29.0,3755.61,1
53,80681.61,24234.85,0.7237,11655.72,24,1,92.24,0.5,7,3550.03,1,8.7,3661.19,1
25,51596.55,26104.72,0.9556,20424.8,12,0,60.84,7.9,5,2612.44,1,4.7,13729.57,0
32,35902.62,13900.89,0.4708,17072.1,12,1,95.31,5.4,4,1373.59,3,7.5,16821.67,1
20,24184.84,19243.15,0.343,2576.07,48,0,84.56,4.0,7,1322.62,4,0.7,13164.97,1
64,30574.05,29118.99,0.5189,20881.85,60,0,92.08,8.1,7,1580.05,4,35.9,7551.74,1
30,72287.83,14478.59,0.7239,25800.74,60,1,80.1,5.6,5,3140.24,0,2.9,9885.82,1
58,48587.51,6468.53,0.0107,14507.67,60,0,66.03,3.2,8,2320.66,1,25.3,30802.3475,1
51,42849.58,11924.26,0.8795,22617.13,36,0,74.28,1.3,9,1281.93,0,6.8,3403.5,1
41,40680.66,4562.83,0.8786,21081.12,12,0,78.0,3.5,5,2064.23,0,5.9,952.24,1
57,56700.92,17974.53,0.5405,30454.92,36,0,90.16,0.8,1,2564.96,0,7.4,13296.01,1
49,50210.9,23515.65,0.1299,18963.08,24,0,92.51,0.3,4,1588.76,3,23.4,4008.88,1
49,49537.36,14031.67,0.6684,28010.92,48,1,89.66,1.3,8,1688.94,2,13.4,4201.67,1
47,81986.48,2032.32,0.1451,16866.47,48,0,79.07,2.3,7,4553.85,4,19.9,28405.72,1
69,85760.33,23173.21,0.5074,39673.22,36,0,86.55,5.2,9,2701.12,3,7.1,3196.85,1
66,22799.57,789.61,0.1018,15631.58,48,1,71.82,3.5,2,900.99,2,24.4,240.13,1
30,61551.85,2632.36,0.5873,13150.01,36,0,99.51,6.6,3,3263.54,0,5.0,866.31,1
18,39462.76,13573.29,0.3217,18995.08,60,1,66.73,6.7,8,1400.3,3,0.0,15339.21,1
51,50034.98,17014.28,0.8244,12719.81,24,0,88.94,6.1,7,1523.56,2,21.6,17471.7,1
32,61185.57,18377.98,0.7939,7513.44,60,0,66.2,4.0,7,2536.71,4,10.5,5919.26,1
61,50745.6,14470.88,0.9885,27276.02,48,0,71.23,5.4,9,1591.26,2,18.6,2448.39,1
31,59609.2,29080.35,0.2624,2000.0,24,0,89.95,19.0,7,3444.82,3,8.7,14033.49,1
46,68459.4,15521.35,0.0706,12824.67,12,0,89.16,6.1,9,3198.89,4,6.9,1611.98,1
51,60891.54,23277.34,0.4441,6582.36,36,0,64.98,6.8,2,2548.65,4,19.5,1448.71,1
35,42063.27,21295.64,0.0917,21421.69,24,1,87.14,1.7,9,1666.53,1,13.2,868.71,1
24,42416.01,4657.01,0.1849,2000.0,36,0,68.15,3.3,5,1933.12,2,3.2,784.5,1
46,26205.89,13642.16,0.5954,25478.51,24,0,98.92,2.9,4,967.43,2,3.2,6071.38,1
48,37921.59,31986.56,0.5903,26560.9,48,0,84.12,2.2,4,1222.25,2,10.2,2384.68,1
42,94241.37,10965.19,0.0525,3673.82,60,0,60.14,3.1,6,3168.9,0,12.4,3107.16,1
55,39159.93,9603.04,0.444,21906.03,48,0,68.34,4.6,2,1120.7,4,6.7,7677.64,1
31,31132.42,16364.6,0.5296,25160.59,12,1,69.18,4.9,9,1707.78,2,5.0,5973.02,0
25,61398.56,11251.84,0.2727,29403.0,48,1,69.88,9.1,4,3477.11,3,2.9,3309.78,1
44,52792.7,8650.36,0.8646,5310.71,24,0,82.28,5.3,3,1748.17,3,18.6,30802.3475,1
19,51088.14,11133.73,0.1679,3904.05,12,0,68.22,10.2,6,2942.82,1,0.5,1561.71,1
34,83180.92,26456.08,0.2588,35026.49,24,1,76.51,5.3,3,3607.66,4,7.7,9605.52,1
54,65982.53,13907.05,0.1639,11781.1,60,0,66.93,2.2,6,2179.52,0,12.8,24277.21,1
31,44400.14,4375.4,0.1242,14725.96,36,0,86.68,5.0,1,1858.37,1,4.8,356.45,1
42,46510.48,2906.03,0.8714,26330.95,60,0,82.75,3.4,4,1282.06,2,11.9,10160.68,1
47,44948.27,32654.44,0.2823,8307.99,60,1,85.15,5.8,6,1334.3,4,6.2,18992.22,1
46,72494.79,13213.33,0.7181,17341.51,60,0,98.7,9.5,3,2350.59,0,12.0,427.13,1
37,48837.05,18476.63,0.4294,28917.44,24,0,75.97,11.8,3,2707.32,4,8.6,12558.62,1
38,19136.93,8828.98,0.6332,5788.98,36,0,68.62,2.0,7,1083.89,2,11.6,15302.91,1
39,54033.61,17567.89,0.9196,14999.96,24,1,99.95,0.4,7,2087.84,1,10.8,698.55,1
52,24259.48,26674.64,0.8377,8732.76,12,0,62.32,5.3,5,802.18,2,11.2,495.38,0
54,98684.61,9781.89,0.0776,12260.65,24,0,92.41,0.6,1,3532.34,3,17.0,6623.43,1
33,35686.64,18668.69,0.8383,31856.49,60,0,66.49,10.8,8,1287.3,1,1.7,12350.97,0
67,51762.7,3754.03,0.4528,34050.64,48,0,86.59,8.6,3,2248.12,3,28.5,5054.51,1
66,60164.05,31182.93,0.3531,22578.34,48,0,78.95,6.3,1,1843.99,2,12.6,17316.97,1
60,49226.84,17148.29,0.6689,25322.1,24,0,93.56,13.0,1,2177.76,1,28.7,17648.41,1
34,49199.39,11697.65,0.9412,25048.55,60,0,89.24,10.9,9,1837.29,2,9.7,1743.77,1
33,63436.55,12617.01,0.1023,13276.64,60,0,66.89,12.8,9,2907.5,4,3.2,736.17,1
19,85524.32,10919.69,0.7627,22381.51,48,0,86.61,6.6,8,3750.46,4,0.3,3726.56,1
21,70350.18,11328.76,0.2094,7046.92,36,0,68.68,2.3,4,2836.63,0,1.9,2161.29,1
38,84570.28,0.0,0.3825,10414.31,36,0,66.77,0.2,9,2450.21,2,11.9,16135.92,1
56,34067.62,14216.27,0.8663,19131.98,60,0,63.36,0.3,3,1030.34,3,18.1,7611.21,0
51,61347.25,13880.97,0.5449,9390.29,12,0,64.55,7.9,3,2242.06,0,10.1,10783.15,1
47,58104.92,18909.29,0.0761,7272.73,12,0,88.16,1.1,8,2886.53,1,13.5,14185.03,1
23,62021.83,10814.85,0.5079,12881.02,12,0,99.68,1.9,9,2242.9,3,4.0,20050.8,1
34,82524.64,8831.71,0.7838,31463.34,12,0,87.03,4.4,2,2832.43,4,6.1,8559.52,1
